date,state,state_abbrev,confirmed,confirmed_cum,deaths,deaths_cum,tests,tests_cum,positives,positives_cum,recovered,recovered_cum
2023-03-04,świętokrzyskie,SK,97,130746,0,3726,245,913262,99,148768,0,116205
2023-03-05,świętokrzyskie,SK,14,130760,0,3726,68,913330,16,148784,0,116205
2023-03-06,świętokrzyskie,SK,15,130775,0,3726,100,913430,17,148801,0,116205
2023-03-07,świętokrzyskie,SK,167,130942,0,3726,389,913819,172,148973,0,116205
2023-03-08,świętokrzyskie,SK,106,131048,0,3726,235,914054,109,149082,0,116205
2023-03-09,świętokrzyskie,SK,115,131163,0,3726,243,914297,122,149204,0,116205
2023-03-10,świętokrzyskie,SK,105,131268,0,3726,284,914581,110,149314,0,116205
2023-03-11,świętokrzyskie,SK,138,131406,1,3727,280,914861,143,149457,0,116205
2023-03-12,świętokrzyskie,SK,19,131425,0,3727,102,914963,22,149479,0,116205
2023-03-13,świętokrzyskie,SK,25,131450,0,3727,110,915073,27,149506,0,116205
2023-03-14,świętokrzyskie,SK,203,131653,0,3727,420,915493,212,149718,0,116205
2023-03-15,świętokrzyskie,SK,152,131805,1,3728,321,915814,158,149876,0,116205
2023-03-16,świętokrzyskie,SK,112,131917,1,3729,278,916092,120,149996,0,116205
2023-03-17,świętokrzyskie,SK,117,132034,0,3729,291,916383,128,150124,0,116205
2023-03-18,świętokrzyskie,SK,115,132149,1,3730,229,916612,121,150245,0,116205
2023-03-19,świętokrzyskie,SK,30,132179,0,3730,101,916713,34,150279,0,116205
2023-03-20,świętokrzyskie,SK,15,132194,0,3730,111,916824,20,150299,0,116205
2023-03-21,świętokrzyskie,SK,188,132382,0,3730,392,917216,200,150499,0,116205
2023-03-22,świętokrzyskie,SK,107,132489,1,3731,294,917510,120,150619,0,116205
2023-03-23,świętokrzyskie,SK,113,132602,0,3731,247,917757,114,150733,0,116205
2023-03-24,świętokrzyskie,SK,95,132697,1,3732,242,917999,104,150837,0,116205
2023-03-25,świętokrzyskie,SK,96,132793,0,3732,226,918225,102,150939,0,116205
2023-03-26,świętokrzyskie,SK,20,132813,0,3732,92,918317,22,150961,0,116205
2023-03-27,świętokrzyskie,SK,21,132834,0,3732,133,918450,26,150987,0,116205
2023-03-28,świętokrzyskie,SK,103,132937,0,3732,264,918714,112,151099,0,116205
2023-03-29,świętokrzyskie,SK,86,133023,3,3735,239,918953,91,151190,0,116205
2023-03-30,świętokrzyskie,SK,71,133094,3,3738,181,919134,78,151268,0,116205
2023-03-31,świętokrzyskie,SK,70,133164,0,3738,210,919344,74,151342,0,116205
2023-04-01,świętokrzyskie,SK,49,133213,0,3738,179,919523,59,151401,0,116205
2023-04-02,świętokrzyskie,SK,11,133224,0,3738,72,919595,12,151413,0,116205
2023-04-03,świętokrzyskie,SK,17,133241,0,3738,83,919678,19,151432,0,116205
2023-04-04,świętokrzyskie,SK,69,133310,0,3738,231,919909,80,151512,0,116205
2023-04-05,świętokrzyskie,SK,40,133350,2,3740,176,920085,45,151557,0,116205
2023-04-06,świętokrzyskie,SK,43,133393,1,3741,178,920263,54,151611,0,116205
2023-04-07,świętokrzyskie,SK,33,133426,2,3743,109,920372,35,151646,0,116205
2023-04-08,świętokrzyskie,SK,31,133457,0,3743,135,920507,39,151685,0,116205
2023-04-09,świętokrzyskie,SK,9,133466,0,3743,60,920567,10,151695,0,116205
2023-04-10,świętokrzyskie,SK,5,133471,0,3743,57,920624,9,151704,0,116205
2023-04-11,świętokrzyskie,SK,4,133475,0,3743,66,920690,6,151710,0,116205
2023-04-12,świętokrzyskie,SK,53,133528,0,3743,208,920898,56,151766,0,116205
2023-04-13,świętokrzyskie,SK,23,133551,2,3745,166,921064,29,151795,0,116205
2023-04-14,świętokrzyskie,SK,22,133573,1,3746,132,921196,26,151821,0,116205
2023-04-15,świętokrzyskie,SK,42,133615,0,3746,152,921348,44,151865,0,116205
2023-04-16,świętokrzyskie,SK,6,133621,0,3746,49,921397,7,151872,0,116205
2023-04-17,świętokrzyskie,SK,6,133627,0,3746,74,921471,6,151878,0,116205
2023-04-18,świętokrzyskie,SK,40,133667,0,3746,141,921612,46,151924,0,116205
2023-04-19,świętokrzyskie,SK,22,133689,1,3747,112,921724,23,151947,0,116205
2023-04-20,świętokrzyskie,SK,18,133707,1,3748,156,921880,18,151965,0,116205
2023-04-21,świętokrzyskie,SK,20,133727,0,3748,117,921997,22,151987,0,116205
2023-04-22,świętokrzyskie,SK,12,133739,0,3748,97,922094,16,152003,0,116205
2023-04-23,świętokrzyskie,SK,5,133744,0,3748,46,922140,5,152008,0,116205
2023-04-24,świętokrzyskie,SK,5,133749,0,3748,72,922212,6,152014,0,116205
2023-04-25,świętokrzyskie,SK,18,133767,0,3748,112,922324,19,152033,0,116205
2023-04-26,świętokrzyskie,SK,11,133778,0,3748,110,922434,14,152047,0,116205
2023-04-27,świętokrzyskie,SK,14,133792,0,3748,103,922537,14,152061,0,116205
2023-04-28,świętokrzyskie,SK,7,133799,0,3748,89,922626,9,152070,0,116205
2023-04-29,świętokrzyskie,SK,3,133802,0,3748,59,922685,4,152074,0,116205
2023-04-30,świętokrzyskie,SK,2,133804,0,3748,43,922728,3,152077,0,116205
2023-05-01,świętokrzyskie,SK,1,133805,0,3748,43,922771,1,152078,0,116205
2023-05-02,świętokrzyskie,SK,3,133808,0,3748,54,922825,3,152081,0,116205
2023-05-03,świętokrzyskie,SK,10,133818,0,3748,88,922913,11,152092,0,116205
2023-05-04,świętokrzyskie,SK,2,133820,0,3748,50,922963,2,152094,0,116205
2023-05-05,świętokrzyskie,SK,4,133824,0,3748,74,923037,5,152099,0,116205
2023-05-06,świętokrzyskie,SK,7,133831,0,3748,79,923116,7,152106,0,116205
2023-05-07,świętokrzyskie,SK,2,133833,0,3748,33,923149,2,152108,0,116205
2023-05-08,świętokrzyskie,SK,3,133836,0,3748,50,923199,3,152111,0,116205
2023-05-09,świętokrzyskie,SK,4,133840,0,3748,107,923306,7,152118,0,116205
2023-05-10,świętokrzyskie,SK,7,133847,1,3749,72,923378,8,152126,0,116205
2023-05-11,świętokrzyskie,SK,7,133854,0,3749,88,923466,8,152134,0,116205
2023-05-12,świętokrzyskie,SK,1,133855,0,3749,68,923534,2,152136,0,116205
2023-05-13,świętokrzyskie,SK,2,133857,1,3750,64,923598,2,152138,0,116205
2023-05-14,świętokrzyskie,SK,0,133857,0,3750,35,923633,0,152138,0,116205
2023-05-15,świętokrzyskie,SK,1,133858,0,3750,45,923678,2,152140,0,116205
2023-05-16,świętokrzyskie,SK,2,133860,0,3750,99,923777,4,152144,0,116205
2023-05-17,świętokrzyskie,SK,4,133864,0,3750,88,923865,4,152148,0,116205
2023-05-18,świętokrzyskie,SK,5,133869,0,3750,104,923969,6,152154,0,116205
2023-05-19,świętokrzyskie,SK,4,133873,0,3750,61,924030,4,152158,0,116205
2023-05-20,świętokrzyskie,SK,2,133875,0,3750,58,924088,6,152164,0,116205
2023-05-21,świętokrzyskie,SK,1,133876,0,3750,40,924128,2,152166,0,116205
2023-05-22,świętokrzyskie,SK,0,133876,0,3750,48,924176,0,152166,0,116205
2023-05-23,świętokrzyskie,SK,2,133878,1,3751,90,924266,7,152173,0,116205
2023-05-24,świętokrzyskie,SK,0,133878,0,3751,61,924327,0,152173,0,116205
2023-05-25,świętokrzyskie,SK,3,133881,0,3751,65,924392,6,152179,0,116205
2023-05-26,świętokrzyskie,SK,2,133883,0,3751,99,924491,7,152186,0,116205
2023-05-27,świętokrzyskie,SK,3,133886,0,3751,59,924550,3,152189,0,116205
2023-05-28,świętokrzyskie,SK,0,133886,0,3751,26,924576,0,152189,0,116205
2023-05-29,świętokrzyskie,SK,0,133886,0,3751,49,924625,0,152189,0,116205
2023-05-30,świętokrzyskie,SK,0,133886,0,3751,52,924677,1,152190,0,116205
2023-05-31,świętokrzyskie,SK,2,133888,0,3751,60,924737,5,152195,0,116205
2023-06-01,świętokrzyskie,SK,0,133888,0,3751,85,924822,0,152195,0,116205
2023-06-02,świętokrzyskie,SK,4,133892,0,3751,63,924885,5,152200,0,116205
2023-06-03,świętokrzyskie,SK,3,133895,0,3751,59,924944,7,152207,0,116205
2023-06-04,świętokrzyskie,SK,0,133895,0,3751,20,924964,0,152207,0,116205
2023-06-05,świętokrzyskie,SK,0,133895,0,3751,36,925000,0,152207,0,116205
2023-06-06,świętokrzyskie,SK,1,133896,0,3751,74,925074,2,152209,0,116205
2023-06-07,świętokrzyskie,SK,1,133897,0,3751,78,925152,2,152211,0,116205
2023-06-08,świętokrzyskie,SK,10,133907,0,3751,74,925226,16,152227,0,116205
2023-06-09,świętokrzyskie,SK,1,133908,0,3751,25,925251,1,152228,0,116205
2023-06-10,świętokrzyskie,SK,3,133911,0,3751,85,925336,3,152231,0,116205
2023-06-11,świętokrzyskie,SK,0,133911,0,3751,32,925368,0,152231,0,116205
2023-06-12,świętokrzyskie,SK,0,133911,0,3751,32,925400,0,152231,0,116205
2023-06-13,świętokrzyskie,SK,4,133915,0,3751,98,925498,14,152245,0,116205
2023-06-14,świętokrzyskie,SK,3,133918,0,3751,80,925578,5,152250,0,116205
2023-06-15,świętokrzyskie,SK,0,133918,0,3751,49,925627,3,152253,0,116205
2023-06-16,świętokrzyskie,SK,2,133920,0,3751,30,925657,3,152256,0,116205
2023-06-17,świętokrzyskie,SK,1,133921,0,3751,46,925703,1,152257,0,116205
2023-06-18,świętokrzyskie,SK,0,133921,0,3751,23,925726,0,152257,0,116205
2023-06-19,świętokrzyskie,SK,2,133923,0,3751,36,925762,3,152260,0,116205
2023-06-20,świętokrzyskie,SK,0,133923,0,3751,46,925808,1,152261,0,116205
2023-06-21,świętokrzyskie,SK,0,133923,0,3751,46,925854,0,152261,0,116205
2023-06-22,świętokrzyskie,SK,2,133925,0,3751,111,925965,4,152265,0,116205
2023-06-23,świętokrzyskie,SK,0,133925,0,3751,54,926019,0,152265,0,116205
2023-06-24,świętokrzyskie,SK,0,133925,0,3751,33,926052,1,152266,0,116205
2023-06-25,świętokrzyskie,SK,0,133925,0,3751,18,926070,0,152266,0,116205
2023-06-26,świętokrzyskie,SK,0,133925,0,3751,19,926089,0,152266,0,116205
2023-06-27,świętokrzyskie,SK,2,133927,0,3751,72,926161,3,152269,0,116205
2023-06-28,świętokrzyskie,SK,2,133929,0,3751,59,926220,2,152271,0,116205
2023-06-29,świętokrzyskie,SK,0,133929,0,3751,39,926259,0,152271,0,116205
2023-06-30,świętokrzyskie,SK,1,133930,0,3751,37,926296,1,152272,0,116205
2023-07-01,świętokrzyskie,SK,0,133930,0,3751,22,926318,1,152273,0,116205
2023-07-02,świętokrzyskie,SK,0,133930,0,3751,7,926325,0,152273,0,116205
2023-07-03,świętokrzyskie,SK,0,133930,0,3751,12,926337,0,152273,0,116205
2023-07-04,świętokrzyskie,SK,1,133931,0,3751,33,926370,2,152275,0,116205
2023-07-05,świętokrzyskie,SK,0,133931,0,3751,6,926376,0,152275,0,116205
2023-07-06,świętokrzyskie,SK,1,133932,0,3751,14,926390,1,152276,0,116205
2023-07-07,świętokrzyskie,SK,0,133932,0,3751,7,926397,0,152276,0,116205
2023-07-08,świętokrzyskie,SK,0,133932,0,3751,8,926405,0,152276,0,116205
2023-07-09,świętokrzyskie,SK,0,133932,0,3751,3,926408,0,152276,0,116205
2023-07-10,świętokrzyskie,SK,0,133932,0,3751,8,926416,0,152276,0,116205
2023-07-11,świętokrzyskie,SK,0,133932,0,3751,11,926427,0,152276,0,116205
2023-07-12,świętokrzyskie,SK,0,133932,0,3751,8,926435,0,152276,0,116205
2023-07-13,świętokrzyskie,SK,0,133932,0,3751,5,926440,0,152276,0,116205
2023-07-14,świętokrzyskie,SK,0,133932,0,3751,1,926441,0,152276,0,116205
2023-07-15,świętokrzyskie,SK,0,133932,0,3751,1,926442,0,152276,0,116205
2023-07-16,świętokrzyskie,SK,0,133932,0,3751,3,926445,0,152276,0,116205
2023-07-17,świętokrzyskie,SK,0,133932,0,3751,2,926447,0,152276,0,116205
2023-07-18,świętokrzyskie,SK,1,133933,0,3751,5,926452,1,152277,0,116205
2023-07-19,świętokrzyskie,SK,0,133933,0,3751,5,926457,0,152277,0,116205
2023-07-20,świętokrzyskie,SK,0,133933,0,3751,3,926460,0,152277,0,116205
2023-07-21,świętokrzyskie,SK,1,133934,0,3751,6,926466,1,152278,0,116205
2023-07-22,świętokrzyskie,SK,0,133934,0,3751,1,926467,0,152278,0,116205
2023-07-23,świętokrzyskie,SK,0,133934,0,3751,2,926469,0,152278,0,116205
2023-07-24,świętokrzyskie,SK,0,133934,0,3751,4,926473,0,152278,0,116205
2023-07-25,świętokrzyskie,SK,1,133935,0,3751,3,926476,1,152279,0,116205
2023-07-26,świętokrzyskie,SK,0,133935,0,3751,5,926481,0,152279,0,116205
2023-07-27,świętokrzyskie,SK,1,133936,0,3751,3,926484,1,152280,0,116205
2023-07-28,świętokrzyskie,SK,1,133937,0,3751,10,926494,1,152281,0,116205
2023-07-29,świętokrzyskie,SK,0,133937,0,3751,2,926496,0,152281,0,116205
2023-07-30,świętokrzyskie,SK,0,133937,0,3751,1,926497,0,152281,0,116205
2023-07-31,świętokrzyskie,SK,0,133937,0,3751,2,926499,0,152281,0,116205
2023-08-01,świętokrzyskie,SK,1,133938,0,3751,4,926503,1,152282,0,116205
2023-08-02,świętokrzyskie,SK,0,133938,0,3751,4,926507,0,152282,0,116205
2023-08-03,świętokrzyskie,SK,0,133938,0,3751,2,926509,0,152282,0,116205
2023-08-04,świętokrzyskie,SK,0,133938,0,3751,2,926511,0,152282,0,116205
2023-08-05,świętokrzyskie,SK,0,133938,0,3751,2,926513,0,152282,0,116205
2023-08-06,świętokrzyskie,SK,0,133938,0,3751,0,926513,0,152282,0,116205
2023-08-07,świętokrzyskie,SK,0,133938,0,3751,2,926515,0,152282,0,116205
2023-08-08,świętokrzyskie,SK,0,133938,0,3751,0,926515,0,152282,0,116205
2023-08-09,świętokrzyskie,SK,0,133938,0,3751,0,926515,0,152282,0,116205
2023-08-10,świętokrzyskie,SK,0,133938,0,3751,0,926515,0,152282,0,116205
2023-08-11,świętokrzyskie,SK,1,133939,0,3751,4,926519,1,152283,0,116205
2023-08-12,świętokrzyskie,SK,1,133940,0,3751,2,926521,1,152284,0,116205
2023-08-13,świętokrzyskie,SK,0,133940,0,3751,0,926521,0,152284,0,116205
2023-08-14,świętokrzyskie,SK,0,133940,0,3751,0,926521,0,152284,0,116205
2023-08-15,świętokrzyskie,SK,2,133942,0,3751,6,926527,2,152286,0,116205
2023-08-16,świętokrzyskie,SK,0,133942,0,3751,0,926527,0,152286,0,116205
2023-08-17,świętokrzyskie,SK,3,133945,0,3751,4,926531,3,152289,0,116205
2023-08-18,świętokrzyskie,SK,0,133945,0,3751,0,926531,0,152289,0,116205
2023-08-19,świętokrzyskie,SK,1,133946,0,3751,1,926532,1,152290,0,116205
2023-08-20,świętokrzyskie,SK,0,133946,0,3751,1,926533,0,152290,0,116205
2023-08-21,świętokrzyskie,SK,0,133946,0,3751,0,926533,0,152290,0,116205
2023-08-22,świętokrzyskie,SK,0,133946,0,3751,0,926533,0,152290,0,116205
2023-08-23,świętokrzyskie,SK,2,133948,0,3751,7,926540,2,152292,0,116205
2023-08-24,świętokrzyskie,SK,0,133948,0,3751,1,926541,0,152292,0,116205
2023-08-25,świętokrzyskie,SK,1,133949,0,3751,3,926544,1,152293,0,116205
2023-08-26,świętokrzyskie,SK,2,133951,0,3751,4,926548,2,152295,0,116205
2023-08-27,świętokrzyskie,SK,0,133951,0,3751,0,926548,0,152295,0,116205
2023-08-28,świętokrzyskie,SK,0,133951,0,3751,0,926548,0,152295,0,116205
2023-08-29,świętokrzyskie,SK,1,133952,0,3751,1,926549,1,152296,0,116205
2023-08-30,świętokrzyskie,SK,5,133957,0,3751,5,926554,5,152301,0,116205
2023-08-31,świętokrzyskie,SK,1,133958,0,3751,1,926555,1,152302,0,116205
2023-09-01,świętokrzyskie,SK,0,133958,0,3751,1,926556,0,152302,0,116205
2023-09-02,świętokrzyskie,SK,1,133959,0,3751,1,926557,1,152303,0,116205
2023-09-03,świętokrzyskie,SK,0,133959,0,3751,1,926558,0,152303,0,116205
2023-09-04,świętokrzyskie,SK,0,133959,0,3751,0,926558,0,152303,0,116205
2023-09-05,świętokrzyskie,SK,0,133959,0,3751,1,926559,0,152303,0,116205
2023-09-06,świętokrzyskie,SK,3,133962,0,3751,4,926563,3,152306,0,116205
2023-09-07,świętokrzyskie,SK,1,133963,0,3751,1,926564,1,152307,0,116205
2023-09-08,świętokrzyskie,SK,1,133964,0,3751,2,926566,1,152308,0,116205
2023-09-09,świętokrzyskie,SK,4,133968,0,3751,4,926570,4,152312,0,116205
2023-09-10,świętokrzyskie,SK,0,133968,0,3751,0,926570,0,152312,0,116205
2023-09-11,świętokrzyskie,SK,0,133968,0,3751,0,926570,0,152312,0,116205
2023-09-12,świętokrzyskie,SK,5,133973,0,3751,10,926580,5,152317,0,116205
2023-09-13,świętokrzyskie,SK,2,133975,0,3751,6,926586,2,152319,0,116205
2023-09-14,świętokrzyskie,SK,2,133977,0,3751,6,926592,2,152321,0,116205
2023-09-15,świętokrzyskie,SK,3,133980,0,3751,10,926602,3,152324,0,116205
2023-09-16,świętokrzyskie,SK,3,133983,0,3751,5,926607,3,152327,0,116205
2023-09-17,świętokrzyskie,SK,0,133983,0,3751,1,926608,0,152327,0,116205
2023-09-18,świętokrzyskie,SK,1,133984,0,3751,1,926609,1,152328,0,116205
2023-09-19,świętokrzyskie,SK,8,133992,0,3751,11,926620,8,152336,0,116205
2023-09-20,świętokrzyskie,SK,4,133996,0,3751,5,926625,5,152341,0,116205
2023-09-21,świętokrzyskie,SK,6,134002,0,3751,11,926636,6,152347,0,116205
2023-09-22,świętokrzyskie,SK,6,134008,0,3751,9,926645,6,152353,0,116205
2023-09-23,świętokrzyskie,SK,4,134012,0,3751,4,926649,4,152357,0,116205
2023-09-24,świętokrzyskie,SK,0,134012,0,3751,0,926649,0,152357,0,116205
2023-09-25,świętokrzyskie,SK,0,134012,0,3751,0,926649,0,152357,0,116205
2023-09-26,świętokrzyskie,SK,10,134022,0,3751,29,926678,10,152367,0,116205
2023-09-27,świętokrzyskie,SK,8,134030,0,3751,17,926695,8,152375,0,116205
2023-09-28,świętokrzyskie,SK,7,134037,0,3751,14,926709,7,152382,0,116205
2023-09-29,świętokrzyskie,SK,9,134046,0,3751,15,926724,9,152391,0,116205
2023-09-30,świętokrzyskie,SK,2,134048,0,3751,7,926731,2,152393,0,116205
2023-10-01,świętokrzyskie,SK,2,134050,0,3751,2,926733,2,152395,0,116205
2023-10-02,świętokrzyskie,SK,0,134050,0,3751,0,926733,0,152395,0,116205
2023-10-03,świętokrzyskie,SK,11,134061,0,3751,18,926751,11,152406,0,116205
2023-10-04,świętokrzyskie,SK,6,134067,0,3751,10,926761,6,152412,0,116205
2023-10-05,świętokrzyskie,SK,7,134074,0,3751,11,926772,7,152419,0,116205
2023-10-06,świętokrzyskie,SK,12,134086,0,3751,14,926786,12,152431,0,116205
2023-10-07,świętokrzyskie,SK,7,134093,0,3751,9,926795,7,152438,0,116205
2023-10-08,świętokrzyskie,SK,0,134093,0,3751,0,926795,0,152438,0,116205
2023-10-09,świętokrzyskie,SK,0,134093,0,3751,0,926795,0,152438,0,116205
2023-10-10,świętokrzyskie,SK,19,134112,0,3751,26,926821,19,152457,0,116205
2023-10-11,świętokrzyskie,SK,9,134121,0,3751,13,926834,9,152466,0,116205
2023-10-12,świętokrzyskie,SK,10,134131,0,3751,16,926850,10,152476,0,116205
2023-10-13,świętokrzyskie,SK,5,134136,0,3751,13,926863,6,152482,0,116205
2023-10-14,świętokrzyskie,SK,10,134146,0,3751,13,926876,10,152492,0,116205
2023-10-15,świętokrzyskie,SK,0,134146,0,3751,6,926882,0,152492,0,116205
2023-10-16,świętokrzyskie,SK,2,134148,0,3751,2,926884,2,152494,0,116205
2023-10-17,świętokrzyskie,SK,14,134162,0,3751,19,926903,14,152508,0,116205
2023-10-18,świętokrzyskie,SK,9,134171,0,3751,13,926916,9,152517,0,116205
2023-10-19,świętokrzyskie,SK,5,134176,0,3751,11,926927,5,152522,0,116205
2023-10-20,świętokrzyskie,SK,16,134192,0,3751,22,926949,17,152539,0,116205
2023-10-21,świętokrzyskie,SK,17,134209,0,3751,23,926972,17,152556,0,116205
2023-10-22,świętokrzyskie,SK,0,134209,0,3751,0,926972,0,152556,0,116205
2023-10-23,świętokrzyskie,SK,0,134209,0,3751,1,926973,0,152556,0,116205
2023-10-24,świętokrzyskie,SK,18,134227,0,3751,38,927011,20,152576,0,116205
2023-10-25,świętokrzyskie,SK,18,134245,0,3751,31,927042,19,152595,0,116205
2023-10-26,świętokrzyskie,SK,15,134260,0,3751,16,927058,15,152610,0,116205
2023-10-27,świętokrzyskie,SK,18,134278,0,3751,22,927080,21,152631,0,116205
2023-10-28,świętokrzyskie,SK,22,134300,0,3751,29,927109,24,152655,0,116205
2023-10-29,świętokrzyskie,SK,6,134306,0,3751,7,927116,6,152661,0,116205
2023-10-30,świętokrzyskie,SK,3,134309,0,3751,3,927119,3,152664,0,116205
2023-10-31,świętokrzyskie,SK,30,134339,0,3751,43,927162,33,152697,0,116205
2023-11-01,świętokrzyskie,SK,34,134373,0,3751,48,927210,40,152737,0,116205
2023-11-02,świętokrzyskie,SK,6,134379,0,3751,6,927216,6,152743,0,116205
2023-11-03,świętokrzyskie,SK,33,134412,0,3751,44,927260,36,152779,0,116205
2023-11-04,świętokrzyskie,SK,40,134452,0,3751,54,927314,42,152821,0,116205
2023-11-05,świętokrzyskie,SK,3,134455,0,3751,3,927317,3,152824,0,116205
2023-11-06,świętokrzyskie,SK,3,134458,0,3751,4,927321,4,152828,0,116205
2023-11-07,świętokrzyskie,SK,42,134500,0,3751,63,927384,42,152870,0,116205
2023-11-08,świętokrzyskie,SK,39,134539,0,3751,59,927443,40,152910,0,116205
2023-11-09,świętokrzyskie,SK,28,134567,0,3751,38,927481,28,152938,0,116205
2023-11-10,świętokrzyskie,SK,25,134592,3,3754,31,927512,26,152964,0,116205
2023-11-11,świętokrzyskie,SK,31,134623,0,3754,49,927561,35,152999,0,116205
2023-11-12,świętokrzyskie,SK,2,134625,0,3754,3,927564,2,153001,0,116205
2023-11-13,świętokrzyskie,SK,5,134630,0,3754,6,927570,6,153007,0,116205
2023-11-14,świętokrzyskie,SK,66,134696,0,3754,85,927655,69,153076,0,116205
2023-11-15,świętokrzyskie,SK,43,134739,1,3755,55,927710,44,153120,0,116205
2023-11-16,świętokrzyskie,SK,38,134777,0,3755,54,927764,40,153160,0,116205
2023-11-17,świętokrzyskie,SK,35,134812,0,3755,48,927812,37,153197,0,116205
2023-11-18,świętokrzyskie,SK,41,134853,0,3755,53,927865,41,153238,0,116205
2023-11-19,świętokrzyskie,SK,2,134855,0,3755,7,927872,3,153241,0,116205
2023-11-20,świętokrzyskie,SK,0,134855,0,3755,0,927872,0,153241,0,116205
2023-11-21,świętokrzyskie,SK,58,134913,0,3755,66,927938,59,153300,0,116205
2023-11-22,świętokrzyskie,SK,52,134965,0,3755,72,928010,55,153355,0,116205
2023-11-23,świętokrzyskie,SK,55,135020,3,3758,64,928074,55,153410,0,116205
2023-11-24,świętokrzyskie,SK,72,135092,0,3758,96,928170,76,153486,0,116205
2023-11-25,świętokrzyskie,SK,44,135136,0,3758,59,928229,46,153532,0,116205
2023-11-26,świętokrzyskie,SK,5,135141,0,3758,8,928237,5,153537,0,116205
2023-11-27,świętokrzyskie,SK,8,135149,0,3758,13,928250,8,153545,0,116205
2023-11-28,świętokrzyskie,SK,97,135246,0,3758,117,928367,98,153643,0,116205
2023-11-29,świętokrzyskie,SK,79,135325,0,3758,116,928483,80,153723,0,116205
